"student_id","date_registered","first_date_watched","first_date_purchased","days_diff_reg_watch","days_diff_watch_purch"
269559,"2022-04-04","2022-04-04","2023-05-16","0","407"
296911,"2022-10-30","2022-10-30","2022-10-30","0","0"
256838,"2021-12-13","2021-12-13","2022-01-21","0","39"
292620,"2022-09-30","2022-09-30","2023-01-17","0","109"
286418,"2022-08-16","2022-08-17","2022-08-23","1","6"
263690,"2022-02-14","2022-02-14","2022-02-15","0","1"
276504,"2022-06-04","2022-06-04","2023-06-06","0","367"
261449,"2022-01-24","2022-04-06","2022-12-16","72","254"
271851,"2022-04-25","2022-04-25","2022-04-25","0","0"
256422,"2021-12-09","2021-12-09","2021-12-12","0","3"
263786,"2022-02-15","2022-02-15","2022-02-20","0","5"
294776,"2022-10-15","2022-10-15","2022-11-28","0","44"
292086,"2022-09-26","2022-09-27","2022-09-27","1","0"
270324,"2022-04-10","2022-04-18","2022-04-10","8","-8"
296634,"2022-10-28","2022-10-29","2022-12-01","1","33"
275554,"2022-05-31","2022-06-01","2022-05-31","1","-1"
293557,"2022-10-06","2022-10-06","2022-12-02","0","57"
278099,"2022-06-17","2022-06-17","2023-03-31","0","287"
277238,"2022-06-09","2022-06-10","2022-06-09","1","-1"
278088,"2022-06-16","2022-06-21","2022-07-01","5","10"
266529,"2022-03-09","2022-03-09","2022-03-09","0","0"
288773,"2022-08-30","2022-08-30","2022-09-01","0","2"
272144,"2022-04-27","2022-07-23","2022-07-24","87","1"
255488,"2021-12-02","2021-12-04","2021-12-04","2","0"
261777,"2022-01-27","2022-01-28","2022-01-27","1","-1"
288484,"2022-08-28","2022-08-28","2022-08-29","0","1"
282402,"2022-07-23","2022-07-24","2022-07-25","1","1"
282705,"2022-07-26","2022-08-01","2022-07-26","6","-6"
274338,"2022-05-18","2022-06-03","2023-05-20","16","351"
282629,"2022-07-26","2022-09-09","2022-07-26","45","-45"
275575,"2022-05-31","2022-06-02","2022-06-01","2","-1"
296810,"2022-10-30","2022-10-30","2022-11-25","0","26"
288038,"2022-08-25","2022-08-25","2022-08-25","0","0"
280913,"2022-07-09","2022-10-16","2022-07-14","99","-94"
258325,"2021-12-27","2022-01-09","2022-01-28","13","19"
262198,"2022-02-01","2022-02-01","2022-02-01","0","0"
295570,"2022-10-21","2022-10-21","2023-07-29","0","281"
280839,"2022-07-08","2022-07-08","2022-08-06","0","29"
280613,"2022-07-07","2022-07-07","2022-07-13","0","6"
262634,"2022-02-04","2022-02-04","2022-02-04","0","0"
266136,"2022-03-07","2022-03-07","2022-03-07","0","0"
261690,"2022-01-26","2022-02-03","2022-01-26","8","-8"
282601,"2022-07-25","2022-07-25","2022-09-23","0","60"
282373,"2022-07-23","2022-07-23","2022-09-28","0","67"
273862,"2022-05-13","2022-05-13","2022-06-13","0","31"
291012,"2022-09-16","2022-09-17","2023-03-02","1","166"
261615,"2022-01-26","2022-01-26","2022-01-28","0","2"
288923,"2022-08-31","2022-09-01","2022-09-03","1","2"
282854,"2022-07-28","2022-07-28","2022-11-28","0","123"
273060,"2022-05-06","2022-05-06","2022-05-12","0","6"
284402,"2022-08-08","2022-08-08","2022-08-09","0","1"
284028,"2022-08-05","2022-08-05","2022-08-05","0","0"
276860,"2022-06-07","2022-06-07","2022-09-29","0","114"
291695,"2022-09-22","2022-09-22","2022-09-22","0","0"
262578,"2022-02-03","2022-02-04","2022-03-31","1","55"
259106,"2022-01-03","2022-01-03","2022-01-03","0","0"
274791,"2022-05-23","2022-06-01","2022-11-07","9","159"
261446,"2022-01-24","2022-01-24","2022-01-24","0","0"
259028,"2022-01-02","2022-01-02","2022-01-04","0","2"
275056,"2022-05-25","2022-05-25","2022-05-25","0","0"
260909,"2022-01-18","2022-01-19","2022-01-18","1","-1"
272616,"2022-05-02","2022-05-02","2022-05-04","0","2"
267546,"2022-03-16","2022-03-16","2022-03-16","0","0"
271154,"2022-04-18","2022-04-18","2022-04-20","0","2"
271761,"2022-04-24","2022-04-24","2022-04-26","0","2"
271310,"2022-04-19","2022-04-25","2022-04-19","6","-6"
263368,"2022-02-11","2022-02-14","2022-02-13","3","-1"
261771,"2022-01-27","2022-04-03","2022-01-27","66","-66"
268287,"2022-03-22","2022-03-22","2022-03-30","0","8"
272806,"2022-05-04","2022-05-04","2022-05-04","0","0"
290906,"2022-09-16","2022-09-16","2022-09-21","0","5"
262738,"2022-02-05","2022-02-05","2022-02-07","0","2"
287003,"2022-08-18","2022-08-18","2022-08-18","0","0"
260707,"2022-01-17","2022-01-17","2022-01-17","0","0"
282541,"2022-07-25","2022-08-06","2022-07-25","12","-12"
265210,"2022-02-27","2022-02-27","2022-08-17","0","171"
268242,"2022-03-21","2022-03-21","2022-04-17","0","27"
290843,"2022-09-15","2022-09-15","2022-10-03","0","18"
261802,"2022-01-28","2022-01-30","2022-01-28","2","-2"
279735,"2022-06-29","2022-06-29","2022-10-20","0","113"
292923,"2022-10-02","2022-10-02","2022-11-27","0","56"
271296,"2022-04-19","2022-04-19","2022-04-19","0","0"
279881,"2022-06-30","2022-06-30","2022-07-04","0","4"
261714,"2022-01-27","2022-01-27","2022-01-27","0","0"
265310,"2022-02-28","2022-03-07","2022-03-13","7","6"
286735,"2022-08-17","2022-08-17","2022-08-20","0","3"
282954,"2022-07-29","2022-07-29","2022-07-30","0","1"
272127,"2022-04-27","2022-04-27","2022-04-27","0","0"
275246,"2022-05-28","2022-08-22","2022-05-28","86","-86"
264476,"2022-02-21","2022-02-21","2022-02-21","0","0"
292510,"2022-09-29","2022-10-19","2022-10-05","20","-14"
273852,"2022-05-13","2022-05-13","2022-07-19","0","67"
292496,"2022-09-29","2022-09-29","2022-09-29","0","0"
258984,"2022-01-02","2022-01-02","2022-01-02","0","0"
255348,"2021-12-01","2021-12-01","2021-12-01","0","0"
282336,"2022-07-22","2022-07-24","2022-07-23","2","-1"
287499,"2022-08-21","2022-08-23","2022-08-21","2","-2"
270179,"2022-04-09","2022-04-09","2022-04-10","0","1"
261692,"2022-01-27","2022-01-27","2022-02-01","0","5"
291452,"2022-09-20","2022-09-20","2022-09-20","0","0"
269728,"2022-04-05","2022-04-05","2022-04-05","0","0"
257053,"2021-12-15","2021-12-15","2021-12-15","0","0"
271670,"2022-04-23","2022-04-23","2022-04-23","0","0"
262470,"2022-02-03","2022-02-03","2022-02-03","0","0"
294792,"2022-10-15","2022-10-15","2022-10-15","0","0"
275629,"2022-06-01","2022-06-24","2022-06-01","23","-23"
274964,"2022-05-25","2022-05-25","2022-11-26","0","185"
282582,"2022-07-25","2022-07-28","2022-07-25","3","-3"
282594,"2022-07-25","2022-07-25","2022-07-27","0","2"
288435,"2022-08-28","2022-08-28","2022-11-12","0","76"
271760,"2022-04-24","2022-04-24","2022-04-24","0","0"
278444,"2022-06-19","2022-06-19","2022-06-27","0","8"
267959,"2022-03-19","2022-03-28","2022-03-30","9","2"
261374,"2022-01-23","2022-01-23","2022-01-23","0","0"
258913,"2022-01-02","2022-01-02","2022-01-02","0","0"
272570,"2022-05-02","2022-05-08","2022-06-01","6","24"
281671,"2022-07-15","2022-07-15","2022-07-22","0","7"
264316,"2022-02-20","2022-02-20","2022-02-20","0","0"
283176,"2022-07-31","2022-08-04","2022-07-31","4","-4"
280412,"2022-07-05","2022-07-12","2022-07-10","7","-2"
284685,"2022-08-10","2022-08-10","2022-11-28","0","110"
264514,"2022-02-21","2022-02-21","2022-02-23","0","2"
274400,"2022-05-19","2022-05-19","2023-05-24","0","370"
284046,"2022-08-05","2022-08-18","2022-08-05","13","-13"
270135,"2022-04-08","2022-04-08","2022-04-08","0","0"
275548,"2022-05-31","2022-06-03","2022-05-31","3","-3"
284141,"2022-08-06","2022-08-06","2022-08-13","0","7"
276784,"2022-06-06","2022-06-06","2022-06-06","0","0"
279395,"2022-06-27","2022-06-27","2023-08-01","0","400"
294259,"2022-10-11","2022-10-11","2022-10-11","0","0"
269976,"2022-04-07","2022-04-07","2022-04-08","0","1"
296160,"2022-10-25","2022-10-25","2022-10-25","0","0"
294020,"2022-10-10","2022-10-13","2022-10-10","3","-3"
277782,"2022-06-14","2022-06-14","2022-07-03","0","19"
276455,"2022-06-03","2022-06-03","2022-06-04","0","1"
293425,"2022-10-05","2022-10-05","2022-10-05","0","0"
277821,"2022-06-14","2022-06-14","2022-06-17","0","3"
285915,"2022-08-15","2022-08-22","2022-08-22","7","0"
266693,"2022-03-10","2022-03-11","2022-03-10","1","-1"
264417,"2022-02-21","2022-02-21","2022-02-21","0","0"
268718,"2022-03-27","2022-03-29","2022-03-29","2","0"
282290,"2022-07-22","2022-07-22","2022-07-22","0","0"
274879,"2022-05-23","2022-05-24","2022-05-25","1","1"
294783,"2022-10-15","2022-10-15","2022-10-18","0","3"
273953,"2022-05-14","2022-05-14","2022-05-15","0","1"
281846,"2022-07-17","2022-08-14","2023-05-14","28","273"
260494,"2022-01-15","2022-01-15","2022-01-15","0","0"
294694,"2022-10-14","2022-10-14","2022-10-19","0","5"
290027,"2022-09-09","2022-09-09","2022-09-20","0","11"
261567,"2022-01-25","2022-01-25","2022-01-25","0","0"
257724,"2021-12-22","2022-01-22","2021-12-22","31","-31"
266108,"2022-03-06","2022-03-06","2022-03-14","0","8"
281339,"2022-07-13","2022-07-13","2022-07-13","0","0"
282915,"2022-07-28","2022-07-29","2022-07-28","1","-1"
272961,"2022-05-06","2022-05-06","2022-05-06","0","0"
261059,"2022-01-20","2022-01-20","2022-01-23","0","3"
265779,"2022-03-03","2022-03-03","2022-03-04","0","1"
259260,"2022-01-04","2022-01-04","2022-01-08","0","4"
270075,"2022-04-08","2022-04-10","2022-04-10","2","0"
270265,"2022-04-10","2022-04-10","2022-04-10","0","0"
255641,"2021-12-03","2021-12-03","2021-12-03","0","0"
294319,"2022-10-11","2022-10-11","2022-11-30","0","50"
279741,"2022-06-29","2022-06-29","2022-06-29","0","0"
261138,"2022-01-21","2022-02-07","2022-01-28","17","-10"
272840,"2022-05-04","2022-05-04","2022-05-04","0","0"
274276,"2022-05-17","2022-05-18","2022-05-18","1","0"
255279,"2021-12-01","2021-12-01","2021-12-01","0","0"
259447,"2022-01-06","2022-01-06","2022-01-06","0","0"
295684,"2022-10-22","2022-10-22","2022-10-22","0","0"
287032,"2022-08-18","2022-08-18","2022-08-18","0","0"
257415,"2021-12-18","2021-12-20","2021-12-27","2","7"
286852,"2022-08-17","2022-08-22","2022-12-05","5","105"
278129,"2022-06-17","2022-06-17","2022-06-21","0","4"
274729,"2022-05-22","2022-05-22","2022-05-22","0","0"
256834,"2021-12-13","2021-12-29","2022-03-30","16","91"
258020,"2021-12-24","2021-12-25","2021-12-25","1","0"
275644,"2022-06-01","2022-06-01","2022-06-01","0","0"
268113,"2022-03-20","2022-03-21","2022-03-24","1","3"
264998,"2022-02-25","2022-04-05","2022-04-05","39","0"
267254,"2022-03-14","2022-03-14","2022-03-14","0","0"
275590,"2022-05-31","2022-06-01","2022-05-31","1","-1"
289748,"2022-09-07","2022-09-07","2023-02-22","0","168"
291264,"2022-09-19","2022-09-19","2022-09-27","0","8"
271519,"2022-04-21","2022-04-21","2022-04-27","0","6"
267090,"2022-03-13","2022-05-30","2022-06-01","78","2"
262288,"2022-02-01","2022-02-01","2022-02-01","0","0"
259070,"2022-01-03","2022-01-15","2022-01-03","12","-12"
261990,"2022-01-30","2022-04-27","2022-03-25","87","-33"
255405,"2021-12-02","2021-12-08","2021-12-02","6","-6"
278694,"2022-06-20","2022-08-11","2022-11-22","52","103"
272865,"2022-05-05","2022-05-05","2022-05-08","0","3"
255378,"2021-12-02","2021-12-02","2021-12-02","0","0"
256127,"2021-12-07","2021-12-17","2021-12-17","10","0"
267048,"2022-03-13","2022-03-16","2022-03-16","3","0"
282553,"2022-07-25","2022-07-26","2022-07-27","1","1"
258645,"2021-12-30","2021-12-30","2021-12-30","0","0"
289177,"2022-09-02","2022-09-02","2022-09-04","0","2"
268178,"2022-03-21","2022-09-29","2022-05-31","192","-121"
278421,"2022-06-19","2022-06-20","2022-07-27","1","37"
261766,"2022-01-27","2022-02-08","2022-01-27","12","-12"
294576,"2022-10-13","2022-10-13","2022-12-02","0","50"
262421,"2022-02-03","2022-02-07","2022-02-03","4","-4"
282926,"2022-07-29","2022-07-29","2022-07-29","0","0"
261822,"2022-01-28","2022-01-28","2022-01-28","0","0"
294185,"2022-10-10","2022-10-11","2022-10-10","1","-1"
274377,"2022-05-18","2022-05-18","2022-05-18","0","0"
273464,"2022-05-10","2022-05-10","2022-05-16","0","6"
282580,"2022-07-25","2022-07-25","2022-07-25","0","0"
270263,"2022-04-10","2022-04-10","2022-04-10","0","0"
268830,"2022-03-28","2022-03-28","2022-03-28","0","0"
289218,"2022-09-02","2022-09-02","2022-09-02","0","0"
290496,"2022-09-13","2022-09-21","2022-09-21","8","0"
260964,"2022-01-19","2022-03-07","2022-03-07","47","0"
265680,"2022-03-02","2022-07-26","2022-07-26","146","0"
282606,"2022-07-25","2022-07-25","2023-03-31","0","249"
282504,"2022-07-24","2022-07-25","2022-07-25","1","0"
294203,"2022-10-11","2022-10-11","2022-10-17","0","6"
280448,"2022-07-05","2022-07-06","2022-07-06","1","0"
255486,"2021-12-02","2021-12-09","2021-12-02","7","-7"
280709,"2022-07-07","2022-07-07","2022-07-08","0","1"
259549,"2022-01-07","2022-01-08","2022-01-10","1","2"
267643,"2022-03-17","2022-03-17","2022-03-23","0","6"
274766,"2022-05-23","2022-06-10","2022-05-23","18","-18"
283889,"2022-08-04","2022-08-04","2022-08-11","0","7"
259011,"2022-01-02","2022-01-02","2022-01-02","0","0"
266811,"2022-03-11","2022-03-11","2022-04-26","0","46"
269492,"2022-04-03","2022-04-04","2022-04-03","1","-1"
265390,"2022-02-28","2022-02-28","2022-02-28","0","0"
269549,"2022-04-04","2022-04-05","2022-04-04","1","-1"
255324,"2021-12-01","2021-12-02","2021-12-01","1","-1"
283357,"2022-08-01","2022-08-01","2022-08-05","0","4"
275463,"2022-05-30","2022-06-07","2022-06-08","8","1"
257254,"2021-12-17","2021-12-17","2021-12-17","0","0"
275413,"2022-05-30","2022-05-30","2022-05-31","0","1"
288392,"2022-08-28","2022-08-28","2022-08-30","0","2"
292406,"2022-09-28","2022-09-28","2022-09-28","0","0"
259545,"2022-01-07","2022-01-07","2022-01-08","0","1"
266001,"2022-03-05","2022-03-05","2022-03-06","0","1"
267813,"2022-03-18","2022-03-18","2022-03-26","0","8"
259506,"2022-01-06","2022-01-06","2022-01-12","0","6"
261565,"2022-01-25","2022-01-25","2022-01-25","0","0"
261582,"2022-01-25","2022-03-28","2022-03-28","62","0"
261228,"2022-01-22","2022-01-22","2022-01-22","0","0"
273161,"2022-05-08","2022-06-29","2022-07-18","52","19"
272965,"2022-05-06","2022-05-06","2022-05-06","0","0"
266810,"2022-03-11","2022-03-11","2022-03-11","0","0"
276383,"2022-06-03","2022-06-03","2022-06-05","0","2"
294990,"2022-10-17","2022-10-17","2022-12-02","0","46"
259398,"2022-01-05","2022-01-05","2022-01-05","0","0"
283923,"2022-08-04","2022-08-04","2022-08-11","0","7"
280345,"2022-07-05","2022-09-28","2022-09-30","85","2"
275440,"2022-05-30","2022-06-03","2022-06-01","4","-2"
257720,"2021-12-21","2021-12-21","2021-12-28","0","7"
268154,"2022-03-21","2022-03-30","2022-03-21","9","-9"
293572,"2022-10-06","2022-10-06","2023-01-19","0","105"
259533,"2022-01-06","2022-01-07","2022-03-27","1","79"
282724,"2022-07-26","2022-07-26","2022-07-26","0","0"
283927,"2022-08-04","2022-08-04","2022-08-04","0","0"
295578,"2022-10-21","2022-10-21","2022-10-22","0","1"
263216,"2022-02-09","2022-02-10","2022-02-09","1","-1"
293510,"2022-10-06","2022-10-06","2022-12-27","0","82"
280208,"2022-07-03","2022-07-03","2022-07-10","0","7"
280548,"2022-07-06","2022-07-06","2022-07-07","0","1"
274723,"2022-05-22","2022-06-27","2022-06-27","36","0"
260855,"2022-01-18","2022-03-19","2022-01-18","60","-60"
289823,"2022-09-07","2022-09-08","2022-09-20","1","12"
292491,"2022-09-29","2022-09-29","2022-09-29","0","0"
292413,"2022-09-28","2022-09-28","2022-11-24","0","57"
261239,"2022-01-22","2022-01-22","2022-01-26","0","4"
278940,"2022-06-22","2022-06-22","2022-06-23","0","1"
277499,"2022-06-12","2022-06-12","2022-06-12","0","0"
293936,"2022-10-09","2022-10-14","2022-12-12","5","59"
284152,"2022-08-06","2022-08-08","2022-08-06","2","-2"
258320,"2021-12-27","2021-12-27","2022-01-01","0","5"
282207,"2022-07-20","2022-07-21","2022-07-21","1","0"
279519,"2022-06-28","2022-06-28","2022-06-28","0","0"
263551,"2022-02-13","2022-02-13","2022-02-14","0","1"
260646,"2022-01-16","2022-01-16","2022-01-16","0","0"
284643,"2022-08-10","2022-08-10","2022-09-19","0","40"
283300,"2022-07-31","2022-08-07","2022-08-03","7","-4"
282637,"2022-07-26","2022-07-26","2022-07-26","0","0"
261685,"2022-01-26","2022-01-27","2022-01-26","1","-1"
259702,"2022-01-08","2022-01-08","2022-01-08","0","0"
261333,"2022-01-23","2022-07-22","2022-07-21","180","-1"
284546,"2022-08-09","2022-08-09","2022-08-09","0","0"
288416,"2022-08-28","2022-08-28","2023-01-15","0","140"
276510,"2022-06-04","2022-06-04","2022-06-04","0","0"
265339,"2022-02-28","2022-02-28","2022-02-28","0","0"
283550,"2022-08-02","2022-08-02","2022-08-04","0","2"
296290,"2022-10-26","2022-10-26","2022-10-26","0","0"
294338,"2022-10-12","2022-10-12","2022-10-13","0","1"
261704,"2022-01-27","2022-07-21","2022-01-27","175","-175"
269874,"2022-04-06","2022-06-17","2022-06-18","72","1"
276112,"2022-06-02","2022-06-02","2022-06-02","0","0"
293945,"2022-10-09","2022-10-09","2023-01-17","0","100"
282032,"2022-07-19","2022-07-19","2022-07-28","0","9"
289601,"2022-09-06","2022-09-20","2022-09-20","14","0"
266395,"2022-03-08","2022-03-08","2022-05-03","0","56"
269314,"2022-04-02","2022-04-02","2022-04-02","0","0"
275591,"2022-05-31","2022-06-01","2022-05-31","1","-1"
272926,"2022-05-05","2022-05-05","2022-05-05","0","0"
259300,"2022-01-05","2022-01-05","2022-01-26","0","21"
266758,"2022-03-11","2022-03-11","2022-03-12","0","1"
293029,"2022-10-03","2022-10-03","2023-05-27","0","236"
261679,"2022-01-26","2022-01-26","2022-01-26","0","0"
270968,"2022-04-16","2022-04-26","2022-04-20","10","-6"
288430,"2022-08-28","2022-08-30","2022-08-28","2","-2"
256678,"2021-12-12","2021-12-12","2021-12-12","0","0"
257532,"2021-12-20","2021-12-20","2021-12-21","0","1"
275552,"2022-05-31","2022-05-31","2022-05-31","0","0"
265848,"2022-03-04","2022-03-04","2022-04-14","0","41"
263545,"2022-02-13","2022-02-13","2022-02-13","0","0"
291400,"2022-09-20","2022-09-20","2022-09-20","0","0"
269975,"2022-04-07","2022-04-07","2022-04-14","0","7"
293965,"2022-10-09","2022-10-09","2022-10-09","0","0"
292585,"2022-09-29","2022-09-30","2022-09-29","1","-1"
257605,"2021-12-20","2021-12-20","2021-12-22","0","2"
265578,"2022-03-02","2022-03-02","2022-03-02","0","0"
281141,"2022-07-11","2022-07-11","2022-07-11","0","0"
274958,"2022-05-24","2022-05-25","2022-05-25","1","0"
271098,"2022-04-17","2022-04-25","2022-05-31","8","36"
278326,"2022-06-18","2022-06-18","2022-06-20","0","2"
273992,"2022-05-15","2022-05-15","2022-05-30","0","15"
261132,"2022-01-21","2022-01-21","2022-01-21","0","0"
291855,"2022-09-23","2022-09-23","2022-09-23","0","0"
268045,"2022-03-20","2022-03-20","2022-03-20","0","0"
256193,"2021-12-08","2021-12-08","2021-12-08","0","0"
272991,"2022-05-06","2022-05-06","2022-05-06","0","0"
261661,"2022-01-26","2022-01-26","2022-01-26","0","0"
270339,"2022-04-10","2022-04-10","2022-11-28","0","232"
257827,"2021-12-23","2021-12-23","2021-12-24","0","1"
257694,"2021-12-21","2021-12-21","2021-12-21","0","0"
278972,"2022-06-23","2022-06-23","2022-09-20","0","89"
274631,"2022-05-21","2022-05-21","2022-05-21","0","0"
275669,"2022-06-01","2022-06-01","2022-11-30","0","182"
270022,"2022-04-08","2022-04-08","2022-04-08","0","0"
286884,"2022-08-17","2022-08-17","2022-08-18","0","1"
281243,"2022-07-12","2022-07-12","2022-07-12","0","0"
285191,"2022-08-13","2022-08-13","2022-08-24","0","11"
275253,"2022-05-28","2022-06-01","2022-06-01","4","0"
260861,"2022-01-18","2022-01-18","2022-03-07","0","48"
291577,"2022-09-21","2022-09-22","2022-09-24","1","2"
293542,"2022-10-06","2022-10-06","2022-10-18","0","12"
263076,"2022-02-08","2022-02-08","2022-02-09","0","1"
291576,"2022-09-21","2022-09-21","2022-09-21","0","0"
284288,"2022-08-07","2022-08-07","2022-08-07","0","0"
290282,"2022-09-11","2022-09-11","2022-09-11","0","0"
269617,"2022-04-04","2022-04-04","2022-04-05","0","1"
274980,"2022-05-25","2022-05-25","2022-05-25","0","0"
272596,"2022-05-02","2022-05-02","2022-05-05","0","3"
267840,"2022-03-18","2022-03-18","2022-03-19","0","1"
283510,"2022-08-02","2022-08-30","2022-09-08","28","9"
268800,"2022-03-28","2022-04-14","2022-03-29","17","-16"
288809,"2022-08-31","2022-08-31","2022-09-04","0","4"
274039,"2022-05-15","2022-05-15","2022-05-15","0","0"
283130,"2022-07-30","2022-08-03","2022-07-30","4","-4"
283696,"2022-08-03","2022-08-03","2022-08-06","0","3"
282920,"2022-07-28","2022-07-28","2022-07-28","0","0"
274585,"2022-05-20","2022-06-02","2022-05-20","13","-13"
275445,"2022-05-30","2022-09-30","2022-10-20","123","20"
282124,"2022-07-19","2022-07-19","2022-07-19","0","0"
280853,"2022-07-09","2022-07-09","2022-07-28","0","19"
259727,"2022-01-08","2022-01-08","2022-01-08","0","0"
277964,"2022-06-16","2022-06-16","2022-06-16","0","0"
292886,"2022-10-01","2022-10-01","2023-03-29","0","179"
275422,"2022-05-30","2022-06-19","2022-05-31","20","-19"
277845,"2022-06-15","2022-06-15","2022-06-17","0","2"
283636,"2022-08-02","2022-08-03","2022-08-02","1","-1"
282910,"2022-07-28","2022-07-28","2022-07-28","0","0"
261782,"2022-01-27","2022-01-27","2022-01-27","0","0"
270670,"2022-04-13","2022-04-13","2022-04-13","0","0"
292033,"2022-09-25","2022-09-25","2022-09-25","0","0"
270606,"2022-04-12","2022-04-12","2022-04-19","0","7"
282675,"2022-07-26","2022-08-11","2022-07-26","16","-16"
288968,"2022-09-01","2022-09-01","2022-11-22","0","82"
266485,"2022-03-09","2022-03-09","2022-03-11","0","2"
265044,"2022-02-25","2022-02-25","2022-02-25","0","0"
285776,"2022-08-15","2022-08-15","2022-09-28","0","44"
269289,"2022-04-01","2022-04-01","2022-04-08","0","7"
292133,"2022-09-26","2022-09-28","2022-09-28","2","0"
258620,"2021-12-30","2021-12-30","2021-12-31","0","1"
275470,"2022-05-30","2022-05-30","2022-05-31","0","1"
278723,"2022-06-21","2022-06-21","2022-06-21","0","0"
270486,"2022-04-11","2022-04-11","2022-04-12","0","1"
266615,"2022-03-10","2022-03-10","2022-03-10","0","0"
261495,"2022-01-24","2022-01-24","2022-01-24","0","0"
275273,"2022-05-28","2022-05-29","2022-05-28","1","-1"
287466,"2022-08-21","2022-10-06","2022-08-21","46","-46"
268226,"2022-03-21","2022-03-21","2022-03-21","0","0"
267174,"2022-03-14","2022-04-14","2022-03-14","31","-31"
296461,"2022-10-27","2022-10-27","2022-10-27","0","0"
260813,"2022-01-17","2022-01-17","2022-01-21","0","4"
296352,"2022-10-26","2022-10-26","2023-01-24","0","90"
266477,"2022-03-09","2022-03-09","2022-03-31","0","22"
270000,"2022-04-07","2022-04-07","2022-04-07","0","0"
274814,"2022-05-23","2022-05-23","2022-05-23","0","0"
263536,"2022-02-13","2022-02-15","2022-02-15","2","0"
264723,"2022-02-23","2022-02-23","2022-02-23","0","0"
282700,"2022-07-26","2022-07-26","2022-07-26","0","0"
267443,"2022-03-15","2022-03-15","2022-03-19","0","4"
262843,"2022-02-06","2022-02-06","2022-11-26","0","293"
258373,"2021-12-28","2022-01-19","2022-01-28","22","9"
274402,"2022-05-19","2022-05-19","2022-05-20","0","1"
259654,"2022-01-07","2022-01-07","2022-02-05","0","29"
289630,"2022-09-06","2022-10-14","2022-10-14","38","0"
270738,"2022-04-13","2022-04-13","2022-04-13","0","0"
282149,"2022-07-20","2022-07-21","2022-07-23","1","2"
260486,"2022-01-15","2022-01-15","2022-01-16","0","1"
280307,"2022-07-04","2022-07-18","2022-07-04","14","-14"
274347,"2022-05-18","2022-05-31","2022-05-18","13","-13"
270363,"2022-04-10","2022-04-11","2022-04-11","1","0"
295214,"2022-10-18","2022-10-18","2022-10-18","0","0"
267089,"2022-03-13","2022-03-13","2022-03-20","0","7"
271841,"2022-04-24","2022-04-24","2022-07-18","0","85"
275126,"2022-05-26","2022-06-27","2022-05-26","32","-32"
282291,"2022-07-22","2022-07-22","2022-07-22","0","0"
281787,"2022-07-16","2022-07-17","2022-07-17","1","0"
265506,"2022-03-01","2022-03-01","2022-03-01","0","0"
279470,"2022-06-27","2022-06-27","2022-06-27","0","0"
259534,"2022-01-06","2022-01-06","2022-01-06","0","0"
261359,"2022-01-23","2022-01-23","2022-01-23","0","0"
260968,"2022-01-19","2022-01-19","2022-01-19","0","0"
259174,"2022-01-04","2022-01-04","2022-01-07","0","3"
270824,"2022-04-14","2022-04-15","2022-04-18","1","3"
295941,"2022-10-24","2022-10-24","2022-10-24","0","0"
259684,"2022-01-08","2022-01-08","2022-01-08","0","0"
277724,"2022-06-14","2022-06-14","2022-09-28","0","106"
263650,"2022-02-14","2022-02-14","2022-02-20","0","6"
269570,"2022-04-04","2022-04-04","2022-04-04","0","0"
277236,"2022-06-09","2022-07-27","2022-06-09","48","-48"
270240,"2022-04-09","2022-04-09","2022-04-10","0","1"
278633,"2022-06-20","2022-07-07","2022-06-20","17","-17"
257569,"2021-12-20","2022-08-06","2022-07-19","229","-18"
285411,"2022-08-14","2022-08-14","2022-08-14","0","0"
282359,"2022-07-22","2022-07-28","2022-07-27","6","-1"
294227,"2022-10-11","2022-10-17","2022-10-11","6","-6"
261538,"2022-01-25","2022-01-26","2022-01-25","1","-1"
296836,"2022-10-30","2022-10-30","2022-10-30","0","0"
263364,"2022-02-11","2022-02-11","2022-02-13","0","2"
282586,"2022-07-25","2022-07-25","2022-07-26","0","1"
274838,"2022-05-23","2022-05-23","2022-05-23","0","0"
290703,"2022-09-14","2022-10-05","2022-11-27","21","53"
261210,"2022-01-21","2022-01-21","2022-01-22","0","1"
255342,"2021-12-01","2021-12-04","2021-12-01","3","-3"
280409,"2022-07-05","2022-07-14","2022-11-23","9","132"
263296,"2022-02-10","2022-02-12","2022-02-10","2","-2"
264434,"2022-02-21","2022-02-26","2022-02-21","5","-5"
294132,"2022-10-10","2022-10-10","2022-10-10","0","0"
261647,"2022-01-26","2022-01-26","2022-01-26","0","0"
295865,"2022-10-23","2022-10-23","2022-10-23","0","0"
259657,"2022-01-07","2022-01-07","2022-01-08","0","1"
270725,"2022-04-13","2022-04-13","2022-05-03","0","20"
276708,"2022-06-06","2022-06-06","2022-06-06","0","0"
261593,"2022-01-25","2022-01-26","2022-01-25","1","-1"
265789,"2022-03-03","2022-03-06","2022-03-06","3","0"
260929,"2022-01-19","2022-01-19","2022-05-25","0","126"
261293,"2022-01-23","2022-01-24","2022-01-23","1","-1"
271219,"2022-04-18","2022-04-19","2022-04-18","1","-1"
259476,"2022-01-06","2022-01-06","2022-01-09","0","3"
261603,"2022-01-26","2022-01-26","2022-01-26","0","0"
282880,"2022-07-28","2022-08-02","2022-07-28","5","-5"
260423,"2022-01-14","2022-01-14","2022-01-14","0","0"
